id_hecho,tipo_hecho,provincia_nombre,departamento_nombre,fecha_hecho,hora_hecho,cant_inculpados,cant_victimas,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,clase_arma,clase_arma_otro,en_ocasion_otro_delito,en_ocasion_otro_delito_otro,victima_sexo,victima_identidad_genero,victima_identidad_genero_otro,victima_clase,victima_clase_otro,victima_situacion_ocupacional,victima_situacion_ocupacional_otro,victima_relacion,victima_edad,inculpado_sexo,inculpado_identidad_genero,inculpado_edad,inculpado_clase,inculpado_relacion
1106,HD M,Santa Fe,Rosario,2/4/2018,19:10:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
1107,HD M,Santa Fe,Rosario,2/4/2018,20:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
1108,HD M,Santa Fe,Rosario,3/4/2018,18:40:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,55-59,SD,SD,SD,SD,SD
1109,HD M,Santa Fe,Rosario,5/4/2018,10:30:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,Sí robo,,M,M,-----------,C,-------,Jubilado/pensionado,---------,SD,85-89,SD,SD,SD,SD,SD
1110,HD M,Santa Fe,Rosario,5/4/2018,22:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,35-39,SD,SD,SD,SD,SD
1111,HD M,Santa Fe,Rosario,6/4/2018,7:20:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
1112,HD M,Santa Fe,Rosario,7/4/2018,7:00:00,1,1,Interior de rodados,,Interior de rodados,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,SD,SD,SD,SD,SD
1113,HD F Cis Trans Travesti-Otro homicidio,Santa Fe,Rosario,8/4/2018,14:05:00,1,1,Otro lugar,,Establecimiento de salud,Ahorcamiento / asfixia,,No,,F,F,-----------,C,-------,SD,---------,No,75-79,F,F,40-44,C,No
1114,HD F Cis Trans Travesti-Otro homicidio,Santa Fe,Rosario,9/4/2018,2:10:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
1115,HD M,Santa Fe,Rosario,10/4/2018,17:45:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
1116,HD M,Santa Fe,Rosario,15/4/2018,23:35:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,No,25-29,M,M,25-29,C,No
1117,HD M,Santa Fe,Rosario,13/4/2018,2:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
1118,HD M,Santa Fe,Rosario,13/4/2018,12:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
1119,HD M,Santa Fe,Rosario,14/4/2018,21:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Changarín,---------,Otros vínculos familiares,30-34,M,M,20-24,C,Otros vínculos familiares
1120,HD F Cis Trans Travesti-Femicidio,Santa Fe,Rosario,15/4/2018,4:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,M,M,20-24,C,Conyuge/ pareja
1121,HD M,Santa Fe,Rosario,16/4/2018,1:30:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,25-29,SD,SD,SD,SD,SD
1122,HD M,Santa Fe,Rosario,16/4/2018,16:40:00,1,3,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,SD,SD,SD,SD,SD,SD
1123,HD M,Santa Fe,Rosario,19/4/2018,16:50:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,35-39,SD,SD,SD,SD,SD
1124,HD M,Santa Fe,Rosario,21/4/2018,4:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,20-24,SD,SD,SD,SD,SD
1125,HD M,Santa Fe,Rosario,22/4/2018,23:45:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,15-19,C,No
1126,HD M,Santa Fe,Rosario,24/4/2018,2:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,SD,SD
1127,HD M,Santa Fe,Rosario,24/4/2018,8:10:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Changarín,---------,SD,50-54,SD,SD,SD,SD,SD
1128,HD F Cis Trans Travesti-Femicidio,Santa Fe,Rosario,25/4/2018,18:00:00,1,1,Domicilio particular,,Domicilio particular,Quemaduras,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,25-29,M,M,25-29,C,Conyuge/ pareja
1129,HD M,Santa Fe,Rosario,27/4/2018,18:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,30-34,SD,SD,SD,SD,SD
1130,HD M,Santa Fe,Rosario,30/4/2018,3:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
1131,HD M,Santa Fe,Rosario,30/4/2018,22:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,35-39,SD,SD,SD,SD,SD
1132,HD M,Santa Fe,General López,25/4/2018,3:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,35-39,C,SD
1133,HD M,Santa Fe,San Lorenzo,17/4/2018,22:25:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,25-29,C,SD
1134,HD M,Corrientes,Capital,25/4/2018,23:21:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,55-59,SD,SD,SD,SD,SD
1135,HD M,Corrientes,Paso de los Libres,28/3/2018,12:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,SD,-------,SD,---------,SD,25-29,M,M,20-24,SD,SD
1136,HD M,Salta,Cafayate,23/2/2018,1:00:00,1,1,Vía pública,,Vía pública,Objeto contundente,,No,,M,M,-----------,C,-------,Desocupado,---------,No,30-34,M,M,45-49,C,No
1137,HD M,Entre Ríos,Federal,15/2/2017,16:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Empleador,75-79,M,M,45-49,C,Empleado
1138,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Gualeguay,26/2/2017,17:30:00,1,1,Domicilio particular,,Domicilio particular,Objeto contundente,,No,,F,F,-----------,C,-------,SD,---------,Conyuge/ pareja,35-39,M,M,35-39,C,Conyuge/ pareja
1139,HD M,Entre Ríos,Concordia,9/1/2017,21:00:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,SD,SD,SD
1140,HD F Cis Trans Travesti-Otro homicidio,Entre Ríos,Concordia,11/1/2017,21:00:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,SD,20-24,M,M,30-34,C,SD
1141,HD F Cis Trans Travesti-Otro homicidio,Entre Ríos,Federación,16/1/2017,7:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,No,20-24,F,F,15-19,C,No
1142,HD M,Entre Ríos,Gualeguay,20/1/2017,23:02:00,1,1,Cárcel o comisaría,,Cárcel o comisaría,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,40-44,C detenido,No
1143,HD M,Entre Ríos,Paraná,19/1/2017,15:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,15-19,C,SD
1144,HD M,Entre Ríos,Paraná,20/1/2017,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,SD,M,M,SD,C,SD
1145,HD M,Entre Ríos,Paraná,21/1/2017,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,15-19,C,SD
1146,HD M,Entre Ríos,Uruguay,10/1/2017,10:00:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,SD,SD,SD
1147,HD F Cis Trans Travesti-Otro homicidio,Entre Ríos,Concordia,2/3/2017,1:45:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,SD,30-34,M,M,SD,SD,SD
1148,HD M,Entre Ríos,Concordia,21/3/2017,23:40:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,15-19,C,SD
1149,HD M,Entre Ríos,Paraná,14/3/2017,17:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,25-29,C,SD
1150,HD M,Entre Ríos,Paraná,13/3/2017,11:11:11,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,45-49,C,SD
1151,HD M,Entre Ríos,Concordia,4/4/2017,13:30:00,3,1,SD,,SD,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,25-29,C,SD
1152,HD M,Entre Ríos,Concordia,9/4/2017,5:45:00,1,1,SD,,SD,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
1153,HD M,Entre Ríos,Concordia,26/4/2017,12:00:00,1,1,SD,,SD,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,15-19,C,No
1154,HD M,Entre Ríos,Concordia,27/4/2017,20:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,SD,Policía en servicio,SD
1155,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Gualeguay,1/4/2017,6:00:00,1,1,SD,,SD,Ahorcamiento / asfixia,,Sí abuso sexual con  acceso carnal (violación),,F,F,-----------,C,-------,Estudiante,---------,No,20-24,M,M,30-34,C,No
1156,HD M,Entre Ríos,Paraná,1/4/2017,16:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,35-39,SD,SD
1157,HD M,Entre Ríos,Uruguay,23/4/2017,0:22:00,3,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,25-29,SD,SD
1158,HD M,Entre Ríos,Concordia,3/5/2017,10:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,40-44,M,M,25-29,C,SD
1159,HD M,Entre Ríos,Concordia,28/5/2017,23:00:00,1,1,Vía pública,,Vía pública,Objeto contundente,,SD,,M,M,-----------,C,-------,SD,---------,SD,50-54,SD,SD,SD,SD,SD
1160,HD M,Entre Ríos,Feliciano,1/5/2017,17:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,Hermano/a,30-34,M,M,25-29,C,Hermano/a
1161,HD M,Entre Ríos,Paraná,25/5/2017,12:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,15-19,C,SD
1162,HD M,Entre Ríos,Paraná,21/5/2017,14:00:00,2,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,30-34,M,M,15-19,C,SD
1163,HD M,Entre Ríos,Concordia,13/6/2017,19:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,15-19,C,No
1164,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Federación,20/6/2017,11:45:00,1,1,Vía pública,,Vía pública,Objeto contundente,,No,,F,F,-----------,C,-------,SD,---------,Padre/Madre,70-74,M,M,55-59,C,Hijo/a
1165,HD M,Entre Ríos,Paraná,17/6/2017,9:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,SD,SD,SD,SD,SD
1166,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Gualeguaychú,10/7/2017,7:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,35-39,M,M,35-39,C,Ex conyuge / ex pareja
1167,HD M,Entre Ríos,Paraná,18/7/2017,11:11:11,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
1168,HD M,Entre Ríos,Paraná,31/7/2017,20:30:00,1,1,Vía pública,,Vía pública,Objeto contundente,,No,,M,M,-----------,C,-------,SD,---------,SD,40-44,SD,SD,SD,SD,SD
1169,HD M,Entre Ríos,Paraná,27/8/2017,20:50:00,2,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,40-44,M,M,SD,SD,SD
1170,HD M,Entre Ríos,Paraná,12/8/2017,21:00:00,3,1,Vía pública,,Vía pública,Objeto contundente,,Sí robo,,M,M,-----------,C,-------,SD,---------,SD,25-29,M,M,40-44,SD,SD
1171,HD F Cis Trans Travesti-Posible femicidio,Entre Ríos,Villaguay,24/8/2017,11:40:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,Sí robo,,F,F,-----------,C,-------,SD,---------,SD,65-69,M,M,SD,SD,SD
1172,HD M,Entre Ríos,Paraná,23/9/2017,19:00:00,2,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,SD,-------,SD,---------,SD,20-24,M,M,30-34,SD,SD
1173,HD M,Entre Ríos,Concordia,9/10/2017,20:00:00,2,2,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,No,20-24,M,M,40-44,C,No
1174,HD M,Entre Ríos,Concordia,19/10/2017,21:00:00,2,2,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,No,30-34,M,M,45-49,Policía en servicio,No
1175,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Concordia,29/10/2017,10:15:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,F,F,-----------,C,-------,SD,---------,Ex conyuge / ex pareja,50-54,M,M,55-59,C,Ex conyuge / ex pareja
1176,HD F Cis Trans Travesti-Posible femicidio,Entre Ríos,Diamante,6/10/2017,21:50:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,No,,F,F,-----------,C,-------,SD,---------,No,80-84,M,M,25-29,C,No
1177,HD M,Entre Ríos,Paraná,4/11/2017,0:00:14,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,45-49,M,M,15-19,C,SD
1178,HD M,Entre Ríos,Paraná,7/11/2017,20:00:00,2,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,Socio (Relación comercial),70-74,M,M,20-24,C,Socio (Relación comercial)
1179,HD F Cis Trans Travesti-Femicidio,Entre Ríos,Paraná,27/11/2017,4:50:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,Femicidio,F,F,-----------,C,-------,Ama de casa,---------,Ex conyuge / ex pareja,40-44,M,M,40-44,C,Ex conyuge / ex pareja
1180,HD F Cis Trans Travesti-Otro homicidio,Entre Ríos,Gualeguay,8/12/2017,5:36:00,3,1,Domicilio particular,,Domicilio particular,Golpes,,Sí robo,,F,F,-----------,C,-------,Jubilado/pensionado,---------,No,75-79,M,M,30-34,C,No
1181,HD M,Entre Ríos,Paraná,2/12/2017,2:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,Desocupado,---------,SD,20-24,M,M,15-19,C,SD
1182,HD M,Entre Ríos,Gualeguaychú,29/12/2017,5:15:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,Estudiante,---------,Conyuge/ pareja,20-24,F,F,15-19,C,Conyuge/ pareja
1183,HD M,Entre Ríos,Concordia,24/12/2017,20:00:00,1,1,Domicilio particular,,Domicilio particular,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,15-19,M,M,45-49,C,SD
1184,HD M,Salta,Grl. José de San Martín,24/2/2018,13:40:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,Jornalero,SD,20-24,M,M,20-24,C,SD
1185,HD M,Salta,Santa Victoria,28/2/2018,4:55:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,40-44,M,M,15-19,C,Otras relaciones no familiares
1186,HD M,Salta,Orán,11/3/2018,4:15:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,No,20-24,M,M,20-24,C,No
1187,HD M,Salta,Orán,13/3/2018,15:30:00,2,1,Domicilio particular,,Domicilio particular,Golpes,,SD,,M,M,-----------,C,-------,Jubilado/pensionado,---------,SD,70-74,M,M,45-49,C,SD
1188,HD M,Salta,Grl. José de San Martín,22/3/2018,7:40:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Otras relaciones no familiares,20-24,M,M,20-24,C,Otras relaciones no familiares
1189,HD F Cis Trans Travesti-Femicidio,Salta,General Güemes,25/3/2018,1:00:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,F,F,-----------,C,-------,Ama de casa,---------,Ex conyuge / ex pareja,40-44,M,M,65-69,C,Ex conyuge / ex pareja
1190,HD M,Salta,Orán,25/3/2018,7:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,30-34,C,No
1191,HD F Cis Trans Travesti-Otro homicidio,Corrientes,Itatí,5/5/2018,9:40:00,2,1,Domicilio particular,,Domicilio particular,SD,,Sí robo,,F,F,-----------,C,-------,Jubilado/pensionado,---------,No,80-84,M,M,25-29,SD,No
1192,HD M,Chubut,Escalante,9/4/2018,22:48:00,2,1,Comercio,,Comercio,Arma blanca,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,20-24,C,No
1193,HD M,Chubut,Escalante,14/4/2018,23:30:00,4,1,Vía pública,,Vía pública,Golpes,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,35-39,C,No
1194,HD M,Chubut,Escalante,22/4/2018,5:00:00,2,1,Otro lugar,,Campo/descampado/zona rural,Arma de fuego,,Sí robo,,M,M,-----------,C,-------,SD,---------,No,25-29,M,M,45-49,C,No
1195,HD M,Santa Cruz,Lago Argentino,15/4/2018,4:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Empleado de otros sectores,---------,SD,20-24,M,M,25-29,C,SD
1196,HD M,Salta,Orán,4/4/2018,1:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,15-19,C,SD
1197,HD M,Salta,Orán,5/4/2018,5:50:00,1,1,Vía pública,,Vía pública,Arma blanca,,Sí robo,,M,M,-----------,Policía en servicio,-------,Empleado de otros sectores,---------,SD,50-54,M,M,15-19,C,SD
1198,HD M,Salta,Grl. José de San Martín,3/2/2018,6:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Estudiante,---------,SD,15-19,M,M,20-24,C,SD
1199,HD M,Salta,Grl. José de San Martín,6/4/2018,22:23:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,25-29,M,M,25-29,C,SD
1200,HD M,Salta,Grl. José de San Martín,12/4/2018,13:00:00,1,1,Cárcel o comisaría,,Cárcel o comisaría,Ahorcamiento / asfixia,,SD,,M,M,-----------,C detenido,-------,SD,---------,SD,20-24,SD,SD,SD,SD,SD
1201,HD F Cis Trans Travesti-Femicidio,Salta,Capital,20/4/2018,0:00:00,1,1,Domicilio particular,,Domicilio particular,Golpes,,No,Femicidio,F,F,-----------,C,-------,Trabajador cuenta propia,Instructora de aerobic,Conyuge/ pareja,40-44,M,M,40-44,C,Conyuge/ pareja
1202,HD M,Salta,Capital,8/4/2018,7:15:00,1,1,Vía pública,,Vía pública,Objeto contundente,,SD,,M,M,-----------,C,-------,Estudiante,---------,SD,25-29,M,M,SD,C,SD
1203,HD M,Salta,Grl. José de San Martín,19/4/2018,19:00:00,3,1,Otro lugar,,Establecimiento zona rural,Ahorcamiento / asfixia,,No,,M,M,-----------,C,-------,Changarín,---------,No,40-44,M,M,SD,C,No
1204,HD M,Salta,Guachipas,24/4/2018,1:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Changarín,---------,Hermano/a,45-49,M,M,40-44,C,Hermano/a
1205,HD M,Santa Cruz,Lago Argentino,15/3/2018,20:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,SD,,M,M,-----------,C,-------,SD,---------,SD,35-39,M,M,50-54,C,SD
1206,HD M,Salta,Grl. José de San Martín,25/4/2018,10:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,SD,20-24,M,M,20-24,C,SD
1207,HD M,Salta,Grl. José de San Martín,28/4/2018,23:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Estudiante,---------,No,15-19,M,M,15-19,C,No
1208,HD M,Salta,Capital,29/4/2018,6:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,15-19,M,M,SD,C,No
1209,HD M,Misiones,25 de mayo,17/5/2018,12:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,Trabajador cuenta propia,---------,Hermano/a,25-29,M,M,25-29,C,Hermano/a
1210,HD M,Entre Ríos,Diamante,21/1/2018,3:50:00,1,1,Comercio,,Comercio,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,15-19,C,SD
1211,HD M,Entre Ríos,Concordia,1/1/2018,6:00:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,Hijo/a,25-29,M,M,50-54,C,Padre/Madre
1212,HD F Cis Trans Travesti-Otro homicidio,Entre Ríos,Concordia,10/1/2018,22:00:00,1,1,Domicilio particular,,Domicilio particular,Ahorcamiento / asfixia,,No,,F,F,-----------,C,-------,SD,---------,SD,20-24,M,M,30-34,C,SD
1213,HD M,Entre Ríos,Concordia,1/1/2018,19:00:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,No,35-39,M,M,20-24,C,No
1214,HD M,Entre Ríos,Federación,26/1/2018,0:10:00,1,1,Vía pública,,Vía pública,Arma de fuego,,SD,,M,M,-----------,C,-------,SD,---------,Conyuge/ pareja,15-19,F,F,35-39,C,Conyuge/ pareja
1215,HD M,Entre Ríos,Federación,28/1/2018,6:30:00,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,25-29,SD,SD,SD,SD,SD
1216,HD M,Entre Ríos,Paraná,21/1/2018,11:11:11,1,1,Vía pública,,Vía pública,Objeto contundente,,SD,,M,M,-----------,C,-------,Otro (Especificar),Artista callejero,SD,25-29,SD,SD,SD,SD,SD
1217,HD M,Entre Ríos,Paraná,6/1/2018,11:11:11,1,1,Vía pública,,Vía pública,Arma de fuego,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,20-24,C,SD
1218,HD M,Entre Ríos,Gualeguay,3/2/2018,2:30:00,1,1,Domicilio particular,,Domicilio particular,Arma blanca,,No,,M,M,-----------,C,-------,Changarín,---------,Otros vínculos familiares,30-34,M,M,30-34,C,Otros vínculos familiares
1219,HD M,Entre Ríos,Paraná,18/2/2018,5:30:00,1,1,Vía pública,,Vía pública,Arma blanca,,No,,M,M,-----------,C,-------,SD,---------,SD,20-24,M,M,20-24,C,SD
