id_hecho;tipo_hecho;provincia_nombre;departamento_nombre;fecha_hecho;hora_hecho;cant_inculpados;cant_victimas;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_clase;victima_clase_otro;victima_situacion_ocupacional;victima_situacion_ocupacional_otro;victima_relacion;victima_edad;inculpado_sexo;inculpado_identidad_genero;inculpado_edad;inculpado_clase;inculpado_relacion
26283;HD F Cis Trans Travesti-Femicidio;Corrientes;Santo Tomé;9/7/2021;08:44:00;1;1;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;SD;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;15-19;M;M;20-24;Civil;Conyuge/ pareja
26284;HD F Cis Trans Travesti-Femicidio;Corrientes;General Paz;17/4/2021;12:40:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;SD;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;40-44;M;M;45-49;Civil;Conyuge/ pareja
26285;HD F Cis Trans Travesti-Femicidio;Corrientes;Paso de los Libres;15/10/2021;21:20:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;SD;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;30-34;M;M;35-39;Civil;Conyuge/ pareja
26286;HD F Cis Trans Travesti-Otro homicidio;Corrientes;Sauce;12/6/2021;19:30:00;1;1;Otro lugar;;Establecimiento zona rural;Arma de fuego;;SD;;F;F;-----------;Civil;-------;Estudiante;---------;SD;SD;M;M;40-44;Civil;SD
26287;HD M;Formosa;Pilcomayo;4/4/2022;22:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;No;50-54;M;M;35-39;Civil;No
26288;HD M;Formosa;Formosa;7/4/2022;20:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;No;55-59;M;M;25-29;Civil;No
26289;HD F Cis Trans Travesti-Femicidio;Formosa;Laishi ;9/4/2022;01:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;30-34;M;M;25-29;Civil;Conyuge/ pareja
26290;HD M;Formosa;Pirané;10/4/2022;21:20:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;No;60-64;M;M;40-44;Civil;No
26291;HD M;Formosa;Matacos;14/4/2022;02:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;No;30-34;M;M;30-34;Civil;No
26292;HD M;Formosa;Bermejo;17/4/2022;00:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;No;20-24;M;M;35-39;Civil;No
26293;HD M;Neuquén;Confluencia;23/4/2022;04:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Changarín;---------;No;40-44;M;M;65-69;Policía retirado;No
26294;HD M;Neuquén;Confluencia;2/4/2022;02:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
26295;HD M;Neuquén;Confluencia;10/4/2022;00:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;30-34;SD;SD;SD;Policía detenido;SD
26296;HD M;Misiones;Oberá;27/4/2022;20:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;25-29;M;M;20-24;Civil;SD
26297;HD M;Chubut;Río Senguer;18/4/2022;21:45:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;SD;;M;M;-----------;SD;-------;Desocupado;---------;SD;45-49;M;M;25-29;SD;SD
26298;HD M;Chubut;Rawson;15/4/2022;23:10:00;1;1;Vía pública;;Vía pública;Arma de fuego;;SD;;M;M;-----------;SD;-------;SD;---------;SD;35-39;SD;SD;SD;SD;SD
26299;HD M;Chubut;Biedma;1/4/2022;20:36:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;SD;;M;M;-----------;SD;-------;SD;---------;SD;15-19;M;M;15-19;SD;SD
26301;HD M;Santa Cruz;Deseado;24/4/2022;02:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Estudiante;---------;Otras relaciones no familiares;15-19;M;M;15-19;Civil;Otras relaciones no familiares
26302;HD M;Santa Cruz;Deseado;3/5/2022;16:15:00;1;1;Otro lugar;Establecimiento zona rural;Establecimiento zona rural;Arma blanca;;SD;;M;M;-----------;Civil;-------;Empleado de otros sectores;Peón de estancia;SD;65-69;SD;SD;SD;SD;SD
26303;HD M;Misiones;Capital;13/4/2022;09:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;SD;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;55-59;M;M;25-29;Civil;Otros vínculos familiares
26304;HD M;Misiones;General Manuel Belgrano;16/4/2022;19:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;M;M;SD;Civil;SD
26305;HD M;Misiones;Oberá;18/3/2022;12:15:00;2;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Padre/Madre;70-74;M;M;30-34;Civil;No
26306;HD M;Misiones;Guaraní;18/5/2022;18:20:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;M;M;65-69;Civil;SD
26307;HD M;Santa Fe;San Jerónimo;21/4/2022;18:30:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;70-74;SD;SD;SD;SD;SD
26308;HD M;Santa Fe;San Lorenzo;9/4/2022;23:28:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;25-29;M;M;40-44;Civil;Otros vínculos familiares
26309;HD M;Santa Fe;Castellanos;23/4/2022;22:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;40-44;M;M;SD;Civil;No
26310;HD M;Santa Fe;La Capital;11/4/2022;13:00:00;1;1;Vía pública;;Vía pública;Ahorcamiento / asfixia;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;40-44;SD;SD;SD;SD;SD
26311;HD M;Santa Fe;La Capital;14/4/2022;02:30:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;70-74;SD;SD;SD;SD;SD
26312;HD M;Santa Fe;La Capital;15/4/2022;08:43:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;65-69;SD;SD;SD;SD;SD
26313;HD M;Santa Fe;La Capital;15/4/2022;23:10:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;45-49;SD;SD;SD;SD;SD
26314;HD M;Santa Fe;La Capital;23/4/2022;19:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;SD;SD;SD;SD;SD
26315;HD M;Santa Fe;La Capital;23/4/2022;19:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
26316;HD M;Santa Fe;La Capital;30/4/2022;03:15:00;2;2;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;40-44;SD;M;SD;SD;No
26317;HD M;Santa Fe;Rosario;3/4/2022;20:03:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;SD;SD;SD;SD;SD
26318;HD M;Santa Fe;Rosario;4/4/2022;20:20:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;15-19;SD;SD;SD;SD;SD
26319;HD M;Santa Fe;Rosario;8/4/2022;19:41:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;50-54;SD;SD;SD;SD;SD
26320;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;9/4/2022;16:40:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;Desocupado;---------;SD;15-19;SD;SD;SD;SD;SD
26321;HD M;Santa Fe;Rosario;10/4/2022;01:07:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
26322;HD M;Santa Fe;Rosario;11/4/2022;19:35:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;25-29;Civil;No
26323;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;11/4/2022;22:15:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;SD;60-64;SD;SD;SD;SD;SD
26324;HD M;Santa Fe;Rosario;12/4/2022;09:37:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;75-79;SD;SD;SD;SD;SD
26325;HD M;Santa Fe;Rosario;11/4/2022;20:12:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Civil;No
26326;HD M;Santa Fe;Rosario;13/4/2022;20:40:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;15-19;SD;SD;SD;SD;SD
26327;HD M;Santa Fe;Rosario;14/4/2022;16:03:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;25-29;F;F;SD;Civil;No
26328;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;14/4/2022;18:42:00;1;1;Comercio;;Comercio;Arma blanca;;Sí robo;;F;F;-----------;Civil;-------;SD;---------;SD;45-49;SD;SD;SD;SD;SD
26329;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;15/4/2022;18:21:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;SD;30-34;M;M;SD;SD;SD
26330;HD M;Santa Fe;Rosario;16/4/2022;00:45:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;SD;SD;SD;SD;SD
26331;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;16/4/2022;08:32:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;SD;25-29;M;M;SD;SD;SD
26332;HD M;Santa Fe;Rosario;18/4/2022;09:05:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Conyuge/ pareja;20-24;M;M;45-49;Civil;Conyuge/ pareja
26334;HD M;Santa Fe;Rosario;18/4/2022;21:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;35-39;SD;SD;SD;SD;SD
26335;HD M;Santa Fe;Rosario;18/4/2022;22:59:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
26336;HD M;Santa Fe;Rosario;19/4/2022;02:43:00;1;2;Vía pública;;Vía pública;SD;;No;;M;M;-----------;Civil;-------;SD;---------;SD;SD;SD;SD;SD;SD;SD
26337;HD M;Santa Fe;Rosario;19/4/2022;21:31:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;50-54;SD;SD;SD;SD;SD
26338;HD M;Santa Fe;Rosario;20/4/2022;17:53:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;SD;SD
26339;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;21/4/2022;16:21:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;Jubilado/pensionado;---------;SD;75-79;SD;SD;SD;SD;SD
26340;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;22/4/2022;22:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;Femicidio;F;F;-----------;Civil;-------;Empleado de otros sectores;Empleada doméstica;Ex conyuge / ex pareja;40-44;M;M;50-54;Civil;Ex conyuge / ex pareja
26341;HD M;Santa Fe;Rosario;22/4/2022;23:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;SD;SD;SD;SD;SD
26342;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;23/4/2022;18:55:00;1;3;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;4 o menos;SD;SD;SD;SD;SD
26343;HD M;Santa Fe;Rosario;25/4/2022;16:55:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;15-19;SD;SD;SD;SD;SD
26344;HD M;Santa Fe;Rosario;26/4/2022;04:46:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;SD;SD;SD;SD;SD
26345;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;26/4/2022;16:45:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;SD;35-39;SD;SD;SD;SD;SD
26346;HD M;Santa Fe;Rosario;27/4/2022;07:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;SD;SD
26347;HD M;Santa Fe;Rosario;28/4/2022;18:04:00;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;65-69;SD;SD;SD;SD;SD
26348;HD M;Santa Fe;Rosario;28/4/2022;15:47:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
26349;HD M;Santa Fe;General Obligado;24/4/2022;21:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;Civil;SD
26350;HD M;Santa Fe;General López;12/4/2022;00:00:00;3;1;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;Si otro delito;Privación ilegitima de la libertad;M;M;-----------;Civil;-------;Otro (Especificar);Cobrador;Otras relaciones no familiares;40-44;M;M;45-49;Civil;Otras relaciones no familiares
26351;HD F Cis Trans Travesti-Femicidio;Santa Fe;Iriondo;20/4/2022;15:00:00;2;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;SD;---------;Otros vínculos familiares;55-59;M;M;15-19;Civil;Otros vínculos familiares
26370;HD F Cis Trans Travesti-Femicidio;Entre Ríos;Colón;8/4/2022;02:00:00;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;50-54;M;M;35-39;Civil;Conyuge/ pareja
26371;HD M;Entre Ríos;La Paz;9/4/2022;18:20:00;1;1;Vía pública;;Vía pública;Arma de fuego;;SD;;M;M;-----------;Civil;-------;SD;---------;SD;50-54;M;M;45-49;Civil;SD
26373;HD M;Jujuy;Ledesma;25/2/2022;03:30:00;2;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;55-59;M;M;15-19;Civil;No
26374;HD M;Catamarca;Tinogasta;9/4/2022;23:45:00;2;1;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;40-44;M;M;15-19;Civil;No
26375;HD M;Corrientes;Capital;23/6/2021;17:30:00;1;1;Vía pública;;Vía pública;SD;;SD;;M;M;-----------;Civil;-------;SD;---------;SD;45-49;SD;SD;SD;SD;SD
26376;HD M;Corrientes;Paso de los Libres;1/4/2021;01:10:00;2;1;Vía pública;;Vía pública;Arma blanca;;SD;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;M;M;15-19;Civil;SD
26377;HD M;Chaco;General Güemes;19/12/2021;00:10:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;20-24;M;M;35-39;Civil;No
26378;HD M;Chaco;General Güemes;12/12/2021;04:00:00;1;1;Vía pública;;Vía pública;Golpes;;No;;M;M;-----------;Civil;-------;SD;---------;No;45-49;M;M;20-24;Civil;No
26379;HD M;Chaco;Libertador General San Martín;23/12/2021;22:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;35-39;M;M;40-44;Civil;No
26380;HD F Cis Trans Travesti-Femicidio;Chaco;Maipú;9/12/2021;14:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Conyuge/ pareja;40-44;M;M;45-49;Civil;Conyuge/ pareja
26381;HD M;Chaco;Mayor Luis J. Fontana;12/12/2021;19:00:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;SD;---------;Padre/Madre;55-59;F;F;20-24;Civil;Hijo/a
26382;HD M;Chaco;San Fernando;6/12/2021;00:01:00;2;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;Ex conyuge / ex pareja;35-39;M;M;45-49;Civil;No
26383;HD F Cis Trans Travesti-Femicidio;Chaco;San Fernando;20/12/2021;17:40:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Conyuge/ pareja;30-34;M;M;25-29;Civil;Conyuge/ pareja
26384;HD F Cis Trans Travesti-Femicidio;Chaco;General Güemes;10/11/2021;00:28:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Ex conyuge / ex pareja;35-39;M;M;40-44;Civil;Ex conyuge / ex pareja
26385;HD M;Chaco;Mayor Luis J. Fontana;27/11/2021;23:50:00;2;1;Vía pública;;Vía pública;Golpes;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;25-29;M;M;35-39;Civil;No
26386;HD M;Chaco;San Fernando;9/11/2021;22:45:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;25-29;Civil;No
26387;HD M;Chaco;San Fernando;6/11/2021;05:30:00;4;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;SD;Civil;No
26388;HD M;Chaco;San Fernando;5/11/2021;00:30:00;3;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;30-34;Civil;No
26389;HD F Cis Trans Travesti-Femicidio;Chaco;Sargento Cabral;24/11/2021;07:30:00;1;1;Otro lugar;;Campo/descampado/zona rural;Ahorcamiento / asfixia;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Ex conyuge / ex pareja;45-49;M;M;55-59;Civil;Ex conyuge / ex pareja
26391;HD M;Chaco;Almirante Brown;10/10/2021;02:45:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;35-39;M;M;30-34;Civil;No
26392;HD M;Chaco;Comandante Fernández;3/10/2021;23:40:00;1;2;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;35-39;M;M;35-39;Civil;No
26393;HD M;Chaco;San Fernando;20/10/2021;08:00:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;60-64;M;M;25-29;Civil;No
26394;HD M;Chaco;San Fernando;25/10/2021;01:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;40-44;M;M;30-34;Civil;No
26395;HD F Cis Trans Travesti-Femicidio;Chaco;San Fernando;15/10/2021;04:05:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;SD;---------;Ex conyuge / ex pareja;25-29;M;M;35-39;Civil;Ex conyuge / ex pareja
26398;HD M;Chaco;Bermejo;4/9/2021;04:20:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;40-44;M;M;25-29;Civil;No
26399;HD M;Chaco;San Fernando;22/8/2021;07:30:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;30-34;Civil;No
26400;HD M;Chaco;San Fernando;28/8/2021;17:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;30-34;Civil;No
26401;HD M;Chaco;San Fernando;20/8/2021;05:40:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;40-44;Civil;No
26402;HD F Cis Trans Travesti-Femicidio;Chaco;San Fernando;22/8/2021;22:35:00;1;2;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Hijo/a;4 o menos;M;M;30-34;Civil;Conyuge/ pareja
26403;HD M;Chaco;San Fernando;30/8/2021;18:20:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;No;35-39;M;M;30-34;Civil;No
26406;HD M;Chaco;Comandante Fernández;18/7/2021;21:00:00;3;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;35-39;M;M;35-39;Civil;No
26407;HD M;Chaco;San Fernando;18/7/2021;18:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;30-34;M;M;35-39;Civil;No
26409;HD M;Chaco;Bermejo;30/6/2021;18:58:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;25-29;Civil;No
26410;HD M;Chaco;Comandante Fernández;27/6/2021;01:25:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;25-29;Civil;No
26411;HD M;Chaco;Libertador General San Martín;11/6/2021;11:00:00;5;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;30-34;Policía en servicio;No
26412;HD M;Chaco;San Fernando;20/6/2021;21:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;50-54;M;M;20-24;Civil;No
26413;HD M;Chaco;San Fernando;24/6/2021;07:00:00;2;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;40-44;Civil;No
26414;HD F Cis Trans Travesti-Femicidio;Chaco;25 de Mayo;11/6/2021;12:09:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;60-64;M;M;65-69;Civil;Conyuge/ pareja
26415;HD M;Chaco;25 de Mayo;20/6/2021;00:15:00;6;1;Vía pública;;Vía pública;Golpes;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;40-44;Civil;No
26416;HD M;Chaco;Independencia;14/5/2021;21:30:00;3;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;40-44;Civil;No
26417;HD M;Chaco;Libertador General San Martín;9/5/2021;14:30:00;1;1;Vía pública;;Vía pública;Objeto contundente;;No;;M;M;-----------;Civil;-------;SD;---------;No;30-34;M;M;20-24;Civil;No
26418;HD M;Chaco;San Fernando;10/5/2021;22:45:00;3;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;35-39;M;M;30-34;Civil;No
26419;HD M;Chaco;San Fernando;15/5/2021;19:50:00;5;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Policía en franco;-------;Empleado de otros sectores;---------;No;35-39;M;M;40-44;Civil;No
26420;HD F Cis Trans Travesti-Femicidio;Chaco;San Fernando;12/5/2021;18:30:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;60-64;M;M;55-59;Civil;Conyuge/ pareja
26421;HD M;Chaco;San Fernando;4/5/2021;18:40:00;2;2;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;40-44;M;M;40-44;Civil;No
26423;HD M;Chaco;General Güemes;4/4/2021;04:50:00;1;1;Vía pública;;Vía pública;SD;;No;;M;M;-----------;Civil;-------;SD;---------;SD;70-74;SD;SD;SD;SD;SD
26424;HD F Cis Trans Travesti-Femicidio;Chaco;Libertador General San Martín;25/4/2021;01:40:00;1;1;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;No;;F;F;-----------;Civil;-------;Desocupado;---------;Ex conyuge / ex pareja;35-39;M;M;45-49;Civil;Ex conyuge / ex pareja
26426;HD M;Chaco;Almirante Brown;13/3/2021;06:10:00;2;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;20-24;Civil;No
26427;HD M;Chaco;Comandante Fernández;16/3/2021;00:15:00;2;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;20-24;Civil;No
26428;HD M;Chaco;Chacabuco;19/3/2021;12:00:00;1;1;Domicilio particular;;Domicilio particular;Golpes;;No;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;60-64;M;M;30-34;Civil;Otros vínculos familiares
26429;HD M;Chaco;Chacabuco;24/3/2021;22:40:00;3;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;20-24;Civil;No
26430;HD M;Chaco;General Güemes;5/3/2021;02:30:00;1;1;Domicilio particular;;Domicilio particular;Golpes;;No;;M;M;-----------;Civil;-------;SD;---------;No;SD;M;M;25-29;Civil;No
