id_hecho;tipo_hecho_segun_victima;provincia_nombre;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_mayor;victima_relacion;victima_situacion_ocupacional;inculpado_sexo;inculpado_tr_edad;inculpado_mayor
20660;HD Varón;Tucumán;23/12/2019;05:10:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
20661;HD Mujer Cis Trans Travesti-Otro homicidio;Tucumán;23/12/2019;10:00:00;Vía pública;;Vía pública;Arma blanca;;Si otro delito;Lesiones;No corresponde;No corresponde;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
20662;HD Varón;Tucumán;25/12/2019;13:15:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
20663;HD Varón;Tucumán;26/12/2019;02:00:00;Vía pública;;Vía pública;Arma de fuego;;Si otro delito;Lesiones;No corresponde;Varón;-----------;No corresponde;Sin determinar;Otras relaciones no familiares;Sin Determinar;No corresponde;Sin determinar;Sin determinar
20664;HD Varón;Tucumán;27/12/2019;11:00:00;Otro lugar;;Bar/ Boliche/Salón de fiestas/Fiesta;Golpes;;Si otro delito;Lesiones;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
20665;HD Varón;Tucumán;28/12/2019;22:46:00;Vía pública;;Vía pública;Arma de fuego;;Si otro delito;Lesiones;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
20668;HD Varón;La Pampa;6/7/2019;07:10:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Sin Determinar;No corresponde;No corresponde;Sí
20669;HD Varón;La Pampa;10/11/2019;21:30:00;Domicilio particular;;Domicilio particular;Golpes;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20670;HD Varón;La Pampa;10/11/2019;21:30:00;Domicilio particular;;Domicilio particular;Golpes;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20671;HD Varón;La Pampa;30/8/2019;00:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;Sí robo;;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin relación;No corresponde;No corresponde;No corresponde;No corresponde
20673;HD Varón;Jujuy;1/1/2019;08:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
20674;HD Varón;Córdoba;26/2/2019;14:20:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
20675;HD Varón;Córdoba;1/2/2019;22:30:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
20676;HD Mujer Cis Trans Travesti-Femicidio;Córdoba;14/2/2019;09:35:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20677;HD Varón;Córdoba;19/2/2019;16:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
20678;HD Mujer Cis Trans Travesti-Femicidio;Córdoba;15/2/2019;21:30:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;Femicidio;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20679;HD Varón;Córdoba;2/2/2019;04:50:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
20680;HD Varón;Córdoba;4/2/2019;03:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20681;HD Varón;Córdoba;7/2/2019;04:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20682;HD Varón;Córdoba;8/2/2019;12:15:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
20683;HD Varón;Córdoba;16/2/2019;15:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20684;HD Varón;Córdoba;22/2/2019;02:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20685;HD Varón;Córdoba;5/2/2019;20:56:00;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20686;HD Varón;Córdoba;7/2/2019;08:20:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20687;HD Varón;Córdoba;8/2/2019;22:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Trabajador cuenta propia;No corresponde;Sin determinar;Sin determinar
20688;HD Varón;Córdoba;9/2/2019;16:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
20689;HD Mujer Cis Trans Travesti-Femicidio;Córdoba;10/2/2019;21:04:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20690;HD Varón;Córdoba;14/2/2019;14:00:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Trabajador cuenta propia;Sin determinar;Sin determinar;Sin determinar
20691;HD Varón;Córdoba;25/2/2019;06:50:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;No corresponde;Sin determinar;Sin determinar;Sin determinar
20705;HD Varón;Córdoba;23/11/2019;17:30:00;Domicilio particular;;Domicilio particular;Quemaduras;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20706;HD Mujer Cis Trans Travesti-Posible femicidio;Córdoba;26/11/2019;13:30:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
20707;HD Mujer Cis Trans Travesti-Femicidio;Córdoba;13/11/2019;15:15:00;Domicilio particular;;Domicilio particular;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20708;HD Varón;Córdoba;3/11/2019;20:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;No corresponde;No corresponde;No corresponde;Sí
20712;HD Varón;Córdoba;9/4/2019;22:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
20713;HD Varón;Córdoba;21/4/2019;23:00:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;Trabajador cuenta propia;No corresponde;No corresponde;Sí
20714;HD Mujer Cis Trans Travesti-Femicidio;Córdoba;22/4/2019;02:30:00;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;Trabajador cuenta propia;No corresponde;No corresponde;Sí
20715;HD Varón;Córdoba;28/4/2019;03:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Trabajador cuenta propia;No corresponde;No corresponde;Sí
20716;HD Mujer Cis Trans Travesti-Otro homicidio;Córdoba;6/4/2019;08:20:00;Vía pública;;Vía pública;Golpes;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
20717;HD Varón;Córdoba;13/4/2019;18:50:00;Otro lugar;;Canchas/club;Golpes;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20718;HD Mujer Cis Trans Travesti-Femicidio vinculado;Córdoba;20/4/2019;15:37:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Otros vínculos familiares;Sin Determinar;No corresponde;No corresponde;Sí
20719;HD Varón;Córdoba;1/4/2019;17:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
20720;HD Varón;Córdoba;5/4/2019;14:00:00;Vía pública;;Vía pública;Objeto contundente;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
20727;HD Varón;Córdoba;25/12/2019;05:20:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;Sí
20728;HD Varón;Córdoba;22/12/2019;02:00:00;Vía pública;;Vía pública;Arma blanca;;Si otro delito;Lesiones;No corresponde;Varón;-----------;No corresponde;No corresponde;Sin relación;No corresponde;No corresponde;No corresponde;No corresponde
20729;HD Mujer Cis Trans Travesti-Otro homicidio;Córdoba;9/12/2019;23:10:00;Domicilio particular;;Domicilio particular;Objeto contundente;;Sí robo;;No corresponde;No corresponde;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20730;HD Varón;Córdoba;1/12/2019;04:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;No corresponde;No corresponde;No corresponde;Sí
20731;HD Varón;Córdoba;5/12/2019;19:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;No corresponde;Otras relaciones no familiares;No corresponde;No corresponde;No corresponde;No corresponde
20732;HD Varón;Córdoba;26/12/2019;20:00:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Socio (Relación comercial);Trabajador cuenta propia;No corresponde;No corresponde;Sí
20733;HD Mujer Cis Trans Travesti-Otro homicidio;Córdoba;1/12/2019;19:15:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20734;HD Varón;Córdoba;8/12/2019;21:30:00;Vía pública;;Vía pública;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Otros vínculos familiares;No corresponde;No corresponde;No corresponde;Sí
20735;HD Varón;Córdoba;15/12/2019;04:00:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;No corresponde;Trabajador cuenta propia;No corresponde;No corresponde;Sí
20736;HD Varón;Córdoba;23/12/2019;11:11:11;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
20737;HD Varón;Córdoba;24/12/2019;06:30:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
20738;HD Varón;Córdoba;28/12/2019;00:40:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;Sin Determinar;No corresponde;No corresponde;Sí
20739;HD Varón;Córdoba;15/12/2019;05:05:00;Otro lugar;;Bar/ Boliche/Salón de fiestas/Fiesta;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Sin Determinar;No corresponde;Sin determinar;Sin determinar
20740;HD Mujer Cis Trans Travesti-Posible femicidio;Córdoba;28/12/2019;00:25:00;Domicilio particular;;Domicilio particular;Arma blanca;;No fue en ocasión de otro delito;;No corresponde;No corresponde;-----------;No corresponde;Sin determinar;Sin determinación;Sin Determinar;Sin determinar;Sin determinar;Sin determinar
20742;HD Mujer Cis Trans Travesti-Otro homicidio;Neuquén;4/4/2020;13:45:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Si otro delito;Abuso de arma de fuego;No corresponde;No corresponde;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20743;HD Varón;Neuquén;9/4/2020;02:15:00;Vía pública;;Vía pública;Objeto contundente;;Si otro delito;Riña;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20744;HD Varón;Córdoba;20/5/2019;10:30:00;Domicilio particular;;Domicilio particular;Quemaduras;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin relación;No corresponde;No corresponde;No corresponde;Sí
20745;HD Varón;Córdoba;14/5/2019;11:59:00;Vía pública;;Vía pública;Sin determinación;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20746;HD Varón;Córdoba;26/5/2019;20:00:00;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;No corresponde;Varón;-----------;No corresponde;Sí;Sin determinación;Sin Determinar;No corresponde;No corresponde;Sí
20747;HD Varón;Córdoba;1/5/2019;00:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;No corresponde;No corresponde;Sin determinar;Sin determinar
20748;HD Varón;Córdoba;16/5/2019;00:00:00;Domicilio particular;;Domicilio particular;Objeto contundente;También quemaduras;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sí;Padre/Madre;No corresponde;No corresponde;No corresponde;Sí
20749;HD Varón;Córdoba;23/5/2019;00:00:00;Domicilio particular;;Domicilio particular;Arma de fuego;;Sin determinación;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin determinación;Trabajador cuenta propia;No corresponde;Sin determinar;Sin determinar
20750;HD Varón;Córdoba;31/5/2019;00:00:00;Vía pública;;Vía pública;Arma de fuego;;No fue en ocasión de otro delito;;No corresponde;Varón;-----------;No corresponde;Sin determinar;Sin relación;Trabajador cuenta propia;No corresponde;Sin determinar;Sin determinar
